"","Indnum","Group","Activity","Activity_Num","QL_cleaned","Consumption","cf_rate","carbon_footprint"
"5670",210,6,"large items disposed",27,16,1,0.0211,0.0211
"5671",211,1,"Household heating => 70F",1,83,1,0.000436,0.000436
"5672",211,1,"Household heating < 70F",2,74,2,0.000872,0.001744
"5673",211,1,"Use of heat pump",3,41,0,0.001074,0
"5674",211,1,"Use of air conditioner",4,47,13,0.000598,0.007774
"5675",211,2,"shower - short",5,97,7,0.0001505,0.0010535
"5676",211,2,"shower - long (> 3 min)",6,84,40,0.0002305,0.00922
"5677",211,2,"bath",7,21,4,0.000311,0.001244
"5678",211,2,"wash-up",8,37,52,4.85e-05,0.002522
"5679",211,3,"use of dishwasher",9,19,0,0.000316,0
"5680",211,3,"use of clothes washer",10,27,3,0.0003835,0.0011505
"5681",211,3,"use of clothes dryer",11,16,4,0.000122,0.000488
"5682",211,3,"use of cooking range",12,43.2,0,0.000135,0
"5683",211,3,"use of  oven",13,36,12,0.00015,0.0018
"5684",211,3,"use of self-clean feature of electric oven",14,16,4,0.000178,0.000712
"5685",211,3,"Small kitchen appliance in the home",15,43.2,0,4.75e-05,0
"5686",211,4,"TV/computer use",16,22,61,2e-06,0.000122
"5687",211,5,"air travel - large plane",17,45,2213,0.000179,0.396127
"5688",211,5,"air travel - small  plane (<50 seats)",18,27.3877551020408,0,0.000408,0
"5689",211,5,"car trips- self only",19,52,458,0.000551,0.252358
"5690",211,5,"car trips - driver and self",20,23,22,0.000554,0.012188
"5691",211,5,"car trips - 2+ people with multiple end points",21,43.2,19,0.000354,0.006726
"5692",211,5,"trips using public ground transportation",22,62,13,0.000276,0.003588
"5693",211,6,"bags of garbage disposed",23,43,23,0.0419,0.9637
"5694",211,6,"bags of recycling deposited (negative CF)",24,9.13513513513514,0,-0.0419,0
"5695",211,6,"bags of compost deposited (negative CF)",25,10.6111111111111,0,-0.0419,0
"5696",211,6,"hazardous or electric items disposed",26,43.2,0,0.0211,0
"5697",211,6,"large items disposed",27,19,0,0.0211,0
"5698",212,1,"Household heating => 70F",1,84,1,0.000436,0.000436
"5699",212,1,"Household heating < 70F",2,86,9,0.000872,0.007848
"5700",212,1,"Use of heat pump",3,47,0,0.001074,0
"5701",212,1,"Use of air conditioner",4,53,26,0.000598,0.015548
"5702",212,2,"shower - short",5,82,5,5.7e-05,0.000285
"5703",212,2,"shower - long (> 3 min)",6,74,19,8.3e-05,0.001577
"5704",212,2,"bath",7,21,0,0.000171,0
"5705",212,2,"wash-up",8,24,41,2.3e-05,0.000943
"5706",212,3,"use of dishwasher",9,23,0,0.000173,0
"5707",212,3,"use of clothes washer",10,28,8,0.000209,0.001672
"5708",212,3,"use of clothes dryer",11,13,4,0.000122,0.000488
"5709",212,3,"use of cooking range",12,42.95,0,0.000135,0
"5710",212,3,"use of  oven",13,39,12,0.00015,0.0018
"5711",212,3,"use of self-clean feature of electric oven",14,17,1,0.000178,0.000178
"5712",212,3,"Small kitchen appliance in the home",15,42.95,0,4.75e-05,0
"5713",212,4,"TV/computer use",16,26,60,2e-06,0.00012
"5714",212,5,"air travel - large plane",17,48,2523,0.000179,0.451617
"5715",212,5,"air travel - small  plane (<50 seats)",18,27.3877551020408,0,0.000408,0
"5716",212,5,"car trips- self only",19,56,374,0.000551,0.206074
"5717",212,5,"car trips - driver and self",20,20,11,0.000554,0.006094
"5718",212,5,"car trips - 2+ people with multiple end points",21,42.95,0,0.000354,0
"5719",212,5,"trips using public ground transportation",22,61,15,0.000276,0.00414
"5720",212,6,"bags of garbage disposed",23,45,27,0.0419,1.1313
"5721",212,6,"bags of recycling deposited (negative CF)",24,9.13513513513514,0,-0.0419,0
"5722",212,6,"bags of compost deposited (negative CF)",25,10.6111111111111,0,-0.0419,0
"5723",212,6,"hazardous or electric items disposed",26,42.95,0,0.0211,0
"5724",212,6,"large items disposed",27,12,1,0.0211,0.0211
"5725",213,1,"Household heating => 70F",1,87,6,0.000543,0.003258
"5726",213,1,"Household heating < 70F",2,93,9,0.0008975,0.0080775
"5727",213,1,"Use of heat pump",3,48,0,0.0011515,0
"5728",213,1,"Use of air conditioner",4,51,32,0.004289,0.137248
"5729",213,2,"shower - short",5,92,5,0.000177666666666667,0.000888333333333333
"5730",213,2,"shower - long (> 3 min)",6,73,29,0.000271666666666667,0.00787833333333333
"5731",213,2,"bath",7,9,0,0.000344666666666667,0
"5732",213,2,"wash-up",8,35,51,5.46666666666667e-05,0.002788
"5733",213,3,"use of dishwasher",9,23,0,0.000375333333333333,0
"5734",213,3,"use of clothes washer",10,36,7,0.00044,0.00308
"5735",213,3,"use of clothes dryer",11,15,1,0.000132,0.000132
"5736",213,3,"use of cooking range",12,40.9090909090909,0,0.000142,0
"5737",213,3,"use of  oven",13,32,11,0.000162,0.001782
"5738",213,3,"use of self-clean feature of electric oven",14,12,2,0.000199,0.000398
"5739",213,3,"Small kitchen appliance in the home",15,40.9090909090909,0,4.75e-05,0
"5740",213,4,"TV/computer use",16,24,64,2e-06,0.000128
"5741",213,5,"air travel - large plane",17,42,3810,0.000179,0.68199
"5742",213,5,"air travel - small  plane (<50 seats)",18,27.3877551020408,0,0.000408,0
"5743",213,5,"car trips- self only",19,59,293,0.000551,0.161443
"5744",213,5,"car trips - driver and self",20,36,30,0.000554,0.01662
"5745",213,5,"car trips - 2+ people with multiple end points",21,40.9090909090909,0,0.000354,0
"5746",213,5,"trips using public ground transportation",22,61,16,0.000276,0.004416
"5747",213,6,"bags of garbage disposed",23,41,27,0.0419,1.1313
"5748",213,6,"bags of recycling deposited (negative CF)",24,12,6,-0.0419,-0.2514
"5749",213,6,"bags of compost deposited (negative CF)",25,6,3,-0.0419,-0.1257
"5750",213,6,"hazardous or electric items disposed",26,40.9090909090909,0,0.0211,0
"5751",213,6,"large items disposed",27,13,2,0.0211,0.0422
"5752",214,1,"Household heating => 70F",1,60,1,0.000436,0.000436
"5753",214,1,"Household heating < 70F",2,69,1,0.000872,0.000872
"5754",214,1,"Use of heat pump",3,52,-1,0.001074,-0.001074
"5755",214,1,"Use of air conditioner",4,43,20,0.000598,0.01196
"5756",214,2,"shower - short",5,94,2,0.000232,0.000464
"5757",214,2,"shower - long (> 3 min)",6,81,13,0.000354,0.004602
"5758",214,2,"bath",7,18,0,0.000412,0
"5759",214,2,"wash-up",8,40,35,6.7e-05,0.002345
"5760",214,3,"use of dishwasher",9,21,0,0.000479,0
"5761",214,3,"use of clothes washer",10,31,6,0.0005305,0.003183
"5762",214,3,"use of clothes dryer",11,14,4,0.000127,0.000508
"5763",214,3,"use of cooking range",12,42.35,0,0.0001385,0
"5764",214,3,"use of  oven",13,40,11,0.000156,0.001716
"5765",214,3,"use of self-clean feature of electric oven",14,11,4,0.0001885,0.000754
"5766",214,3,"Small kitchen appliance in the home",15,42.35,0,4.75e-05,0
"5767",214,4,"TV/computer use",16,31,63,2e-06,0.000126
"5768",214,5,"air travel - large plane",17,42,2950,0.000179,0.52805
"5769",214,5,"air travel - small  plane (<50 seats)",18,27.3877551020408,0,0.000408,0
"5770",214,5,"car trips- self only",19,55,376,0.0004415,0.166004
"5771",214,5,"car trips - driver and self",20,28,34,0.0004455,0.015147
"5772",214,5,"car trips - 2+ people with multiple end points",21,42.35,0,0.0002385,0
"5773",214,5,"trips using public ground transportation",22,55,18,0.000138,0.002484
"5774",214,6,"bags of garbage disposed",23,43,22,0.0419,0.9218
"5775",214,6,"bags of recycling deposited (negative CF)",24,9.13513513513514,0,-0.0419,0
"5776",214,6,"bags of compost deposited (negative CF)",25,10.6111111111111,0,-0.0419,0
"5777",214,6,"hazardous or electric items disposed",26,42.35,0,0.0211,0
"5778",214,6,"large items disposed",27,19,0,0.0211,0
"5779",215,1,"Household heating => 70F",1,87,4,0.000436,0.001744
"5780",215,1,"Household heating < 70F",2,64,8,0.000872,0.006976
"5781",215,1,"Use of heat pump",3,42,0,0.001074,0
"5782",215,1,"Use of air conditioner",4,56,32,0.000598,0.019136
"5783",215,2,"shower - short",5,97,4,0.0001055,0.000422
"5784",215,2,"shower - long (> 3 min)",6,92,14,0.0001645,0.002303
"5785",215,2,"bath",7,17,2,0.000228,0.000456
"5786",215,2,"wash-up",8,25,43,2.95e-05,0.0012685
"5787",215,3,"use of dishwasher",9,22,0,0.000246,0
"5788",215,3,"use of clothes washer",10,48,2,0.0003005,0.000601
"5789",215,3,"use of clothes dryer",11,19,1,0.000122,0.000122
"5790",215,3,"use of cooking range",12,43.8,0,0.000135,0
"5791",215,3,"use of  oven",13,38,12,0.00015,0.0018
"5792",215,3,"use of self-clean feature of electric oven",14,17,3,0.000178,0.000534
"5793",215,3,"Small kitchen appliance in the home",15,43.8,0,4.75e-05,0
"5794",215,4,"TV/computer use",16,24,61,2e-06,0.000122
"5795",215,5,"air travel - large plane",17,45,2735,0.000179,0.489565
"5796",215,5,"air travel - small  plane (<50 seats)",18,27.3877551020408,0,0.000408,0
"5797",215,5,"car trips- self only",19,51,412,0.0004415,0.181898
"5798",215,5,"car trips - driver and self",20,25,29,0.0004455,0.0129195
"5799",215,5,"car trips - 2+ people with multiple end points",21,43.8,0,0.0002385,0
"5800",215,5,"trips using public ground transportation",22,48,14,0.000138,0.001932
"5801",215,6,"bags of garbage disposed",23,46,19,0.0419,0.7961
"5802",215,6,"bags of recycling deposited (negative CF)",24,9.13513513513514,0,-0.0419,0
"5803",215,6,"bags of compost deposited (negative CF)",25,10.6111111111111,0,-0.0419,0
"5804",215,6,"hazardous or electric items disposed",26,43.8,0,0.0211,0
"5805",215,6,"large items disposed",27,13,2,0.0211,0.0422
"5806",216,1,"Household heating => 70F",1,79,7,0.000436,0.003052
"5807",216,1,"Household heating < 70F",2,86,3,0.000872,0.002616
"5808",216,1,"Use of heat pump",3,52,0,0.001074,0
"5809",216,1,"Use of air conditioner",4,58,22,0.000598,0.013156
"5810",216,2,"shower - short",5,88,5,0.000102,0.00051
"5811",216,2,"shower - long (> 3 min)",6,78,34,0.000149,0.005066
"5812",216,2,"bath",7,15,0,0.000254,0
"5813",216,2,"wash-up",8,35,50,4.2e-05,0.0021
"5814",216,3,"use of dishwasher",9,25,0,0.000243,0
"5815",216,3,"use of clothes washer",10,36,3,0.000292,0.000876
"5816",216,3,"use of clothes dryer",11,20,4,0.000122,0.000488
"5817",216,3,"use of cooking range",12,45.5,0,0.000135,0
"5818",216,3,"use of  oven",13,38,10,0.00015,0.0015
"5819",216,3,"use of self-clean feature of electric oven",14,13,4,0.000178,0.000712
"5820",216,3,"Small kitchen appliance in the home",15,45.5,0,4.75e-05,0
"5821",216,4,"TV/computer use",16,27,61,2e-06,0.000122
"5822",216,5,"air travel - large plane",17,48,2366,0.000179,0.423514
"5823",216,5,"air travel - small  plane (<50 seats)",18,27.3877551020408,0,0.000408,0
"5824",216,5,"car trips- self only",19,50,373,0.000551,0.205523
"5825",216,5,"car trips - driver and self",20,37,35,0.000554,0.01939
"5826",216,5,"car trips - 2+ people with multiple end points",21,45.5,0,0.000354,0
"5827",216,5,"trips using public ground transportation",22,61,16,0.000276,0.004416
"5828",216,6,"bags of garbage disposed",23,49,17,0.0419,0.7123
"5829",216,6,"bags of recycling deposited (negative CF)",24,9.13513513513514,0,-0.0419,0
"5830",216,6,"bags of compost deposited (negative CF)",25,10.6111111111111,0,-0.0419,0
"5831",216,6,"hazardous or electric items disposed",26,45.5,0,0.0211,0
"5832",216,6,"large items disposed",27,15,0,0.0211,0
"5833",217,1,"Household heating => 70F",1,91,10,0.000436,0.00436
"5834",217,1,"Household heating < 70F",2,77,10,0.000872,0.00872
"5835",217,1,"Use of heat pump",3,49,0,0.001074,0
"5836",217,1,"Use of air conditioner",4,55,20,0.000598,0.01196
"5837",217,2,"shower - short",5,90,8,1.2e-05,9.6e-05
"5838",217,2,"shower - long (> 3 min)",6,72,36,1.7e-05,0.000612
"5839",217,2,"bath",7,12,0,8.8e-05,0
"5840",217,2,"wash-up",8,34,45,4e-06,0.00018
"5841",217,3,"use of dishwasher",9,23,0,0.000103,0
"5842",217,3,"use of clothes washer",10,31,4,0.000126,0.000504
"5843",217,3,"use of clothes dryer",11,13,4,0.000122,0.000488
"5844",217,3,"use of cooking range",12,43.5,0,0.000135,0
"5845",217,3,"use of  oven",13,36,8,0.00015,0.0012
"5846",217,3,"use of self-clean feature of electric oven",14,13,3,0.000178,0.000534
"5847",217,3,"Small kitchen appliance in the home",15,43.5,0,4.75e-05,0
"5848",217,4,"TV/computer use",16,30,58,2e-06,0.000116
"5849",217,5,"air travel - large plane",17,51,2544,0.000179,0.455376
"5850",217,5,"air travel - small  plane (<50 seats)",18,27.3877551020408,0,0.000408,0
"5851",217,5,"car trips- self only",19,50,382,0.000551,0.210482
"5852",217,5,"car trips - driver and self",20,37,32,0.000554,0.017728
"5853",217,5,"car trips - 2+ people with multiple end points",21,43.5,14,0.000354,0.004956
"5854",217,5,"trips using public ground transportation",22,43,12,0.000276,0.003312
"5855",217,6,"bags of garbage disposed",23,50,19,0.0419,0.7961
"5856",217,6,"bags of recycling deposited (negative CF)",24,9.13513513513514,0,-0.0419,0
"5857",217,6,"bags of compost deposited (negative CF)",25,10.6111111111111,0,-0.0419,0
"5858",217,6,"hazardous or electric items disposed",26,43.5,0,0.0211,0
"5859",217,6,"large items disposed",27,13,2,0.0211,0.0422
"5860",218,1,"Household heating => 70F",1,75,3,0.000436,0.001308
"5861",218,1,"Household heating < 70F",2,88,10,0.000872,0.00872
"5862",218,1,"Use of heat pump",3,40,0,0.001074,0
"5863",218,1,"Use of air conditioner",4,58,19,0.000598,0.011362
"5864",218,2,"shower - short",5,82,6,0.000177666666666667,0.001066
"5865",218,2,"shower - long (> 3 min)",6,91,22,0.000271666666666667,0.00597666666666667
"5866",218,2,"bath",7,14,0,0.000344666666666667,0
"5867",218,2,"wash-up",8,24,45,5.46666666666667e-05,0.00246
"5868",218,3,"use of dishwasher",9,24,0,0.000372333333333333,0
"5869",218,3,"use of clothes washer",10,40,5,0.0004355,0.0021775
"5870",218,3,"use of clothes dryer",11,13,3,0.000127,0.000381
"5871",218,3,"use of cooking range",12,43.5,0,0.0001385,0
"5872",218,3,"use of  oven",13,36,8,0.000156,0.001248
"5873",218,3,"use of self-clean feature of electric oven",14,12,2,0.0001885,0.000377
"5874",218,3,"Small kitchen appliance in the home",15,43.5,0,4.75e-05,0
"5875",218,4,"TV/computer use",16,21,63,2e-06,0.000126
"5876",218,5,"air travel - large plane",17,45,2965,0.000179,0.530735
"5877",218,5,"air travel - small  plane (<50 seats)",18,27.3877551020408,0,0.000408,0
"5878",218,5,"car trips- self only",19,53,460,0.0004415,0.20309
"5879",218,5,"car trips - driver and self",20,33,20,0.0004455,0.00891
"5880",218,5,"car trips - 2+ people with multiple end points",21,43.5,0,0.0002385,0
"5881",218,5,"trips using public ground transportation",22,56,19,0.000138,0.002622
"5882",218,6,"bags of garbage disposed",23,51,18,0.0419,0.7542
"5883",218,6,"bags of recycling deposited (negative CF)",24,9.13513513513514,0,-0.0419,0
"5884",218,6,"bags of compost deposited (negative CF)",25,10.6111111111111,0,-0.0419,0
"5885",218,6,"hazardous or electric items disposed",26,43.5,0,0.0211,0
"5886",218,6,"large items disposed",27,14,2,0.0211,0.0422
"5887",219,1,"Household heating => 70F",1,81,3,0.000436,0.001308
"5888",219,1,"Household heating < 70F",2,87,7,0.000872,0.006104
"5889",219,1,"Use of heat pump",3,55,0,0.001074,0
"5890",219,1,"Use of air conditioner",4,48,15,0.000598,0.00897
"5891",219,2,"shower - short",5,97,4,1.2e-05,4.8e-05
"5892",219,2,"shower - long (> 3 min)",6,77,35,1.7e-05,0.000595
"5893",219,2,"bath",7,9,0,8.8e-05,0
"5894",219,2,"wash-up",8,27,37,4e-06,0.000148
"5895",219,3,"use of dishwasher",9,23,0,0.000103,0
"5896",219,3,"use of clothes washer",10,28,6,0.000126,0.000756
"5897",219,3,"use of clothes dryer",11,21,2,0.000122,0.000244
"5898",219,3,"use of cooking range",12,43.3,0,0.000135,0
"5899",219,3,"use of  oven",13,33,9,0.00015,0.00135
"5900",219,3,"use of self-clean feature of electric oven",14,14,3,0.000178,0.000534
"5901",219,3,"Small kitchen appliance in the home",15,43.3,0,4.75e-05,0
"5902",219,4,"TV/computer use",16,26,63,2e-06,0.000126
"5903",219,5,"air travel - large plane",17,43,2162,0.000179,0.386998
"5904",219,5,"air travel - small  plane (<50 seats)",18,27.3877551020408,0,0.000408,0
"5905",219,5,"car trips- self only",19,59,378,0.000551,0.208278
"5906",219,5,"car trips - driver and self",20,30,29,0.000554,0.016066
"5907",219,5,"car trips - 2+ people with multiple end points",21,43.3,25,0.000354,0.00885
"5908",219,5,"trips using public ground transportation",22,53,19,0.000276,0.005244
"5909",219,6,"bags of garbage disposed",23,41,27,0.0419,1.1313
"5910",219,6,"bags of recycling deposited (negative CF)",24,9.13513513513514,0,-0.0419,0
"5911",219,6,"bags of compost deposited (negative CF)",25,10.6111111111111,0,-0.0419,0
"5912",219,6,"hazardous or electric items disposed",26,43.3,0,0.0211,0
"5913",219,6,"large items disposed",27,14,2,0.0211,0.0422
"5914",220,1,"Household heating => 70F",1,77,6,0.000436,0.002616
"5915",220,1,"Household heating < 70F",2,90,8,0.000872,0.006976
"5916",220,1,"Use of heat pump",3,52,0,0.001074,0
"5917",220,1,"Use of air conditioner",4,38,24,0.000598,0.014352
"5918",220,2,"shower - short",5,90,2,0.000177666666666667,0.000355333333333333
"5919",220,2,"shower - long (> 3 min)",6,81,27,0.000271666666666667,0.007335
"5920",220,2,"bath",7,15,0,0.000344666666666667,0
"5921",220,2,"wash-up",8,26,53,5.46666666666667e-05,0.00289733333333333
"5922",220,3,"use of dishwasher",9,23,0,0.000369333333333333,0
"5923",220,3,"use of clothes washer",10,33,5,0.000431,0.002155
"5924",220,3,"use of clothes dryer",11,17,2,0.000122,0.000244
"5925",220,3,"use of cooking range",12,41.2857142857143,0,0.000135,0
"5926",220,3,"use of  oven",13,39,11,0.00015,0.00165
"5927",220,3,"use of self-clean feature of electric oven",14,18,4,0.000178,0.000712
"5928",220,3,"Small kitchen appliance in the home",15,41.2857142857143,0,4.75e-05,0
"5929",220,4,"TV/computer use",16,24,58,2e-06,0.000116
"5930",220,5,"air travel - large plane",17,50,2746,0.000179,0.491534
"5931",220,5,"air travel - small  plane (<50 seats)",18,27.3877551020408,0,0.000408,0
"5932",220,5,"car trips- self only",19,43,324,0.0004415,0.143046
"5933",220,5,"car trips - driver and self",20,22,25,0.0004455,0.0111375
"5934",220,5,"car trips - 2+ people with multiple end points",21,41.2857142857143,0,0.0002385,0
"5935",220,5,"trips using public ground transportation",22,60,16,0.000138,0.002208
