"","Indnum","Group","Activity","Units","Consumption","Quality_of_Life_Importance__1_10","solar_powered__water_heater","gas_water_heater","electric_water_heater___peak_hou","electric_water_heater___off_peak","gas","natural_gas","hybrid","electric___peak_hours","electric___off_peak_hours","jetfuel","waste","tcf","acf"
"3071",114,5,"car trips - driver and self","miles",20,26,0,0,0,0,0.01108,0,0,0,0,0,0,0.01108,0.01108
"3072",114,5,"car trips - 2+ people with multiple end points","miles",19,0,0,0,0,0,0.006726,0,0,0,0,0,0,0.006726,0.006726
"3073",114,5,"trips using public ground transportation","bags",19,62,0,0,0,0,0.005244,0,0,0,0,0,0,0.005244,0.005244
"3074",114,6,"bags of garbage disposed","bags",27,51,0,0,0,0,0,0,0,0,0,0,1.1313,1.1313,1.1313
"3075",114,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3076",114,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3077",114,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3078",114,6,"large items disposed","items",2,17,0,0,0,0,0,0,0,0,0,0,0.0422,0.0422,0.0422
"3079",115,1,"Household heating => 70F","hours",8,87,0,0,0,0,0,0.003488,0,0.0052,0.004336,0,0,0.013024,0.00434133333333333
"3080",115,1,"Household heating < 70F","hours",10,67,0,0,0,0,0,0.00872,0,0.00923,0.00901,0,0,0.02696,0.00898666666666667
"3081",115,1,"Use of heat pump","hours",0,40,0,0,0,0,0,0,0,0,0,0,0,0,0
"3082",115,1,"Use of air conditioner","hours",32,51,0,0,0,0,0,0.019136,0,0.25536,0.023072,0,0,0.297568,0.0991893333333333
"3083",115,2,"shower - short","count",2,87,2.4e-05,0.000204,0,0.000398,0,0,0,0,0,0,0,0.000626,0.000208666666666667
"3084",115,2,"shower - long (> 3 min)","count",32,85,0.000544,0.004768,0,0.009984,0,0,0,0,0,0,0,0.015296,0.00509866666666667
"3085",115,2,"bath","count",0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
"3086",115,2,"wash-up","count",39,37,0.000156,0.001638,0,0.002145,0,0,0,0,0,0,0,0.003939,0.001313
"3087",115,3,"use of dishwasher","count",0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
"3088",115,3,"use of clothes washer","count",7,38,0.000231,0.001393,0,0.002674,0,0.001078,0,0.000714,0.000651,0,0,0.006741,0.0011235
"3089",115,3,"use of clothes dryer","count",3,13,0,0,0,0,0,0.000561,0,0.000396,0.000366,0,0,0.001323,0.000441
"3090",115,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3091",115,3,"use of  oven","count",11,37,0,0,0,0,0,0.002805,0,0.001782,0.00165,0,0,0.006237,0.002079
"3092",115,3,"use of self-clean feature of electric oven","count",3,20,0,0,0,0,0,0,0,0.000597,0.000534,0,0,0.001131,0.0005655
"3093",115,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3094",115,4,"TV/computer use","count",59,30,0,0,0,0,0,0,0,0.000118,0.000118,0,0,0.000236,0.000118
"3095",115,5,"air travel - large plane","miles",3779,49,0,0,0,0,0,0,0,0,0,0.676441,0,0.676441,0.676441
"3096",115,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3097",115,5,"car trips- self only","miles",362,55,0,0,0,0,0.199462,0,0,0,0,0,0,0.199462,0.199462
"3098",115,5,"car trips - driver and self","miles",34,33,0,0,0,0,0.018836,0,0,0,0,0,0,0.018836,0.018836
"3099",115,5,"car trips - 2+ people with multiple end points","miles",18,0,0,0,0,0,0.006372,0,0,0,0,0,0,0.006372,0.006372
"3100",115,5,"trips using public ground transportation","bags",12,56,0,0,0,0,0.003312,0,0,0,0,0,0,0.003312,0.003312
"3101",115,6,"bags of garbage disposed","bags",22,46,0,0,0,0,0,0,0,0,0,0,0.9218,0.9218,0.9218
"3102",115,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3103",115,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3104",115,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3105",115,6,"large items disposed","items",0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
"3106",116,1,"Household heating => 70F","count",6,70,0,0,0,0,0,0.002616,0,0.0039,0.003252,0,0,0.009768,0.003256
"3107",116,1,"Household heating < 70F","count",2,61,0,0,0,0,0,0.001744,0,0.001846,0.001802,0,0,0.005392,0.00179733333333333
"3108",116,1,"Use of heat pump","count",0,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"3109",116,1,"Use of air conditioner","count",26,52,0,0,0,0,0,0.015548,0,0.20748,0.018746,0,0,0.241774,0.0805913333333333
"3110",116,2,"shower - short","count",7,85,0,0,0,0.001393,0,0,0,0,0,0,0,0.001393,0.001393
"3111",116,2,"shower - long (> 3 min)","count",20,76,0,0,0,0.00624,0,0,0,0,0,0,0,0.00624,0.00624
"3112",116,2,"bath","count",0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
"3113",116,2,"wash-up","count",46,44,0,0,0,0.00253,0,0,0,0,0,0,0,0.00253,0.00253
"3114",116,3,"use of dishwasher","count",0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
"3115",116,3,"use of clothes washer","count",4,36,0,0,0,0.001528,0,0.000616,0,0.000408,0.000372,0,0,0.002924,0.000731
"3116",116,3,"use of clothes dryer","count",3,15,0,0,0,0,0,0.000561,0,0.000396,0.000366,0,0,0.001323,0.000441
"3117",116,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3118",116,3,"use of  oven","count",11,38,0,0,0,0,0,0.002805,0,0.001782,0.00165,0,0,0.006237,0.002079
"3119",116,3,"use of self-clean feature of electric oven","count",3,16,0,0,0,0,0,0,0,0.000597,0.000534,0,0,0.001131,0.0005655
"3120",116,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3121",116,4,"TV/computer use","count",63,23,0,0,0,0,0,0,0,0.000126,0.000126,0,0,0.000252,0.000126
"3122",116,5,"air travel - large plane","miles",2711,50,0,0,0,0,0,0,0,0,0,0.485269,0,0.485269,0.485269
"3123",116,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3124",116,5,"car trips- self only","miles",343,47,0,0,0,0,0.188993,0,0.259651,0,0,0,0,0.448644,0.224322
"3125",116,5,"car trips - driver and self","miles",34,39,0,0,0,0,0.018836,0,0.026554,0,0,0,0,0.04539,0.022695
"3126",116,5,"car trips - 2+ people with multiple end points","miles",21,0,0,0,0,0,0.007434,0,0.00441,0,0,0,0,0.011844,0.005922
"3127",116,5,"trips using public ground transportation","bags",13,59,0,0,0,0,0.003588,0,0,0,0,0,0,0.003588,0.003588
"3128",116,6,"bags of garbage disposed","bags",22,44,0,0,0,0,0,0,0,0,0,0,0.9218,0.9218,0.9218
"3129",116,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3130",116,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3131",116,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3132",116,6,"large items disposed","items",2,17,0,0,0,0,0,0,0,0,0,0,0.0422,0.0422,0.0422
"3133",117,1,"Household heating => 70F","hours",4,62,0,0,0,0,0,0.001744,0,0.0026,0.002168,0,0,0.006512,0.00217066666666667
"3134",117,1,"Household heating < 70F","hours",7,89,0,0,0,0,0,0.006104,0,0.006461,0.006307,0,0,0.018872,0.00629066666666667
"3135",117,1,"Use of heat pump","hours",0,41,0,0,0,0,0,0,0,0,0,0,0,0,0
"3136",117,1,"Use of air conditioner","hours",24,52,0,0,0,0,0,0.014352,0,0.19152,0.017304,0,0,0.223176,0.074392
"3137",117,2,"shower - short","count",8,88,0,0.000816,0.001856,0.001592,0,0,0,0,0,0,0,0.004264,0.00142133333333333
"3138",117,2,"shower - long (> 3 min)","count",33,77,0,0.004917,0.011682,0.010296,0,0,0,0,0,0,0,0.026895,0.008965
"3139",117,2,"bath","count",0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
"3140",117,2,"wash-up","count",47,40,0,0.001974,0.003149,0.002585,0,0,0,0,0,0,0,0.007708,0.00256933333333333
"3141",117,3,"use of dishwasher","count",0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
"3142",117,3,"use of clothes washer","count",7,30,0,0.001393,0.003031,0.002674,0,0.001078,0,0.000714,0.000651,0,0,0.009541,0.00159016666666667
"3143",117,3,"use of clothes dryer","count",3,16,0,0,0,0,0,0.000561,0,0.000396,0.000366,0,0,0.001323,0.000441
"3144",117,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3145",117,3,"use of  oven","count",12,36,0,0,0,0,0,0.00306,0,0.001944,0.0018,0,0,0.006804,0.002268
"3146",117,3,"use of self-clean feature of electric oven","count",4,20,0,0,0,0,0,0,0,0.000796,0.000712,0,0,0.001508,0.000754
"3147",117,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3148",117,4,"TV/computer use","count",62,31,0,0,0,0,0,0,0,0.000124,0.000124,0,0,0.000248,0.000124
"3149",117,5,"air travel - large plane","miles",3356,47,0,0,0,0,0,0,0,0,0,0.600724,0,0.600724,0.600724
"3150",117,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3151",117,5,"car trips- self only","miles",259,45,0,0,0,0,0.142709,0,0,0,0,0,0,0.142709,0.142709
"3152",117,5,"car trips - driver and self","miles",38,24,0,0,0,0,0.021052,0,0,0,0,0,0,0.021052,0.021052
"3153",117,5,"car trips - 2+ people with multiple end points","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3154",117,5,"trips using public ground transportation","bags",19,55,0,0,0,0,0.005244,0,0,0,0,0,0,0.005244,0.005244
"3155",117,6,"bags of garbage disposed","bags",28,46,0,0,0,0,0,0,0,0,0,0,1.1732,1.1732,1.1732
"3156",117,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3157",117,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3158",117,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3159",117,6,"large items disposed","items",1,14,0,0,0,0,0,0,0,0,0,0,0.0211,0.0211,0.0211
"3160",118,1,"Household heating => 70F","count",3,70,0,0,0,0,0,0.001308,0,0.00195,0.001626,0,0,0.004884,0.001628
"3161",118,1,"Household heating < 70F","count",3,70,0,0,0,0,0,0.002616,0,0.002769,0.002703,0,0,0.008088,0.002696
"3162",118,1,"Use of heat pump","count",0,47,0,0,0,0,0,0,0,0,0,0,0,0,0
"3163",118,1,"Use of air conditioner","count",30,57,0,0,0,0,0,0.01794,0,0.2394,0.02163,0,0,0.27897,0.09299
"3164",118,2,"shower - short","count",7,83,8.4e-05,0.000714,0.001624,0,0,0,0,0,0,0,0,0.002422,0.000807333333333333
"3165",118,2,"shower - long (> 3 min)","count",23,86,0.000391,0.003427,0.008142,0,0,0,0,0,0,0,0,0.01196,0.00398666666666667
"3166",118,2,"bath","count",0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
"3167",118,2,"wash-up","count",52,33,0.000208,0.002184,0.003484,0,0,0,0,0,0,0,0,0.005876,0.00195866666666667
"3168",118,3,"use of dishwasher","count",0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
"3169",118,3,"use of clothes washer","count",2,47,6.6e-05,0.000398,0.000866,0,0,0.000308,0,0.000204,0.000186,0,0,0.002028,0.000338
"3170",118,3,"use of clothes dryer","count",3,21,0,0,0,0,0,0.000561,0,0.000396,0.000366,0,0,0.001323,0.000441
"3171",118,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3172",118,3,"use of  oven","count",12,31,0,0,0,0,0,0.00306,0,0.001944,0.0018,0,0,0.006804,0.002268
"3173",118,3,"use of self-clean feature of electric oven","count",4,19,0,0,0,0,0,0,0,0.000796,0.000712,0,0,0.001508,0.000754
"3174",118,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3175",118,4,"TV/computer use","count",62,22,0,0,0,0,0,0,0,0.000124,0.000124,0,0,0.000248,0.000124
"3176",118,5,"air travel - large plane","miles",2043,48,0,0,0,0,0,0,0,0,0,0.365697,0,0.365697,0.365697
"3177",118,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3178",118,5,"car trips- self only","miles",394,45,0,0,0,0,0.217094,0,0.298258,0,0,0,0,0.515352,0.257676
"3179",118,5,"car trips - driver and self","miles",14,33,0,0,0,0,0.007756,0,0.010934,0,0,0,0,0.01869,0.009345
"3180",118,5,"car trips - 2+ people with multiple end points","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3181",118,5,"trips using public ground transportation","bags",12,53,0,0,0,0,0.003312,0,0,0,0,0,0,0.003312,0.003312
"3182",118,6,"bags of garbage disposed","bags",27,43,0,0,0,0,0,0,0,0,0,0,1.1313,1.1313,1.1313
"3183",118,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3184",118,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3185",118,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3186",118,6,"large items disposed","items",0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
"3187",119,1,"Household heating => 70F","hours",10,74,0,0,0,0,0,0.00436,0,0.0065,0.00542,0,0,0.01628,0.00542666666666667
"3188",119,1,"Household heating < 70F","hours",8,82,0,0,0,0,0,0.006976,0,0.007384,0.007208,0,0,0.021568,0.00718933333333333
"3189",119,1,"Use of heat pump","hours",0,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"3190",119,1,"Use of air conditioner","hours",30,41,0,0,0,0,0,0.01794,0,0.2394,0.02163,0,0,0.27897,0.09299
"3191",119,2,"shower - short","count",5,84,6e-05,0.00051,0,0.000995,0,0,0,0,0,0,0,0.001565,0.000521666666666667
"3192",119,2,"shower - long (> 3 min)","count",32,77,0.000544,0.004768,0,0.009984,0,0,0,0,0,0,0,0.015296,0.00509866666666667
"3193",119,2,"bath","count",0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
"3194",119,2,"wash-up","count",46,41,0.000184,0.001932,0,0.00253,0,0,0,0,0,0,0,0.004646,0.00154866666666667
"3195",119,3,"use of dishwasher","count",0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
"3196",119,3,"use of clothes washer","count",2,46,6.6e-05,0.000398,0,0.000764,0,0.000308,0,0.000204,0.000186,0,0,0.001926,0.000321
"3197",119,3,"use of clothes dryer","count",3,19,0,0,0,0,0,0.000561,0,0.000396,0.000366,0,0,0.001323,0.000441
"3198",119,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3199",119,3,"use of  oven","count",9,31,0,0,0,0,0,0.002295,0,0.001458,0.00135,0,0,0.005103,0.001701
"3200",119,3,"use of self-clean feature of electric oven","count",4,14,0,0,0,0,0,0,0,0.000796,0.000712,0,0,0.001508,0.000754
"3201",119,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3202",119,4,"TV/computer use","count",61,28,0,0,0,0,0,0,0,0.000122,0.000122,0,0,0.000244,0.000122
"3203",119,5,"air travel - large plane","miles",3270,51,0,0,0,0,0,0,0,0,0,0.58533,0,0.58533,0.58533
"3204",119,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3205",119,5,"car trips- self only","miles",312,49,0,0,0,0,0.171912,0,0.236184,0,0,0,0,0.408096,0.204048
"3206",119,5,"car trips - driver and self","miles",17,27,0,0,0,0,0.009418,0,0.013277,0,0,0,0,0.022695,0.0113475
"3207",119,5,"car trips - 2+ people with multiple end points","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3208",119,5,"trips using public ground transportation","bags",19,48,0,0,0,0,0.005244,0,0,0,0,0,0,0.005244,0.005244
"3209",119,6,"bags of garbage disposed","bags",26,43,0,0,0,0,0,0,0,0,0,0,1.0894,1.0894,1.0894
"3210",119,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3211",119,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3212",119,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3213",119,6,"large items disposed","items",2,20,0,0,0,0,0,0,0,0,0,0,0.0422,0.0422,0.0422
"3214",120,1,"Household heating => 70F","count",7,89,0,0,0,0,0,0.003052,0,0.00455,0.003794,0,0,0.011396,0.00379866666666667
"3215",120,1,"Household heating < 70F","count",5,62,0,0,0,0,0,0.00436,0,0.004615,0.004505,0,0,0.01348,0.00449333333333333
"3216",120,1,"Use of heat pump","count",0,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"3217",120,1,"Use of air conditioner","count",19,44,0,0,0,0,0,0.011362,0,0.15162,0.013699,0,0,0.176681,0.0588936666666667
"3218",120,2,"shower - short","count",3,84,3.6e-05,0.000306,0.000696,0.000597,0,0,0,0,0,0,0,0.001635,0.00040875
"3219",120,2,"shower - long (> 3 min)","count",34,90,0.000578,0.005066,0.012036,0.010608,0,0,0,0,0,0,0,0.028288,0.007072
"3220",120,2,"bath","count",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
"3221",120,2,"wash-up","count",39,30,0.000156,0.001638,0.002613,0.002145,0,0,0,0,0,0,0,0.006552,0.001638
"3222",120,3,"use of dishwasher","count",0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
"3223",120,3,"use of clothes washer","count",8,31,0.000264,0.001592,0.003464,0.003056,0,0.001232,0,0.000816,0.000744,0,0,0.011168,0.00159542857142857
"3224",120,3,"use of clothes dryer","count",3,21,0,0,0,0,0,0.000561,0,0.000396,0.000366,0,0,0.001323,0.000441
"3225",120,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3226",120,3,"use of  oven","count",11,40,0,0,0,0,0,0.002805,0,0.001782,0.00165,0,0,0.006237,0.002079
"3227",120,3,"use of self-clean feature of electric oven","count",4,19,0,0,0,0,0,0,0,0.000796,0.000712,0,0,0.001508,0.000754
"3228",120,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3229",120,4,"TV/computer use","count",64,28,0,0,0,0,0,0,0,0.000128,0.000128,0,0,0.000256,0.000128
"3230",120,5,"air travel - large plane","miles",2367,51,0,0,0,0,0,0,0,0,0,0.423693,0,0.423693,0.423693
"3231",120,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3232",120,5,"car trips- self only","miles",422,51,0,0,0,0,0.232522,0,0.319454,0,0,0,0,0.551976,0.275988
"3233",120,5,"car trips - driver and self","miles",28,35,0,0,0,0,0.015512,0,0.021868,0,0,0,0,0.03738,0.01869
"3234",120,5,"car trips - 2+ people with multiple end points","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3235",120,5,"trips using public ground transportation","bags",12,50,0,0,0,0,0.003312,0,0,0,0,0,0,0.003312,0.003312
"3236",120,6,"bags of garbage disposed","bags",26,49,0,0,0,0,0,0,0,0,0,0,1.0894,1.0894,1.0894
"3237",120,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3238",120,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3239",120,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3240",120,6,"large items disposed","items",0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
"3241",121,1,"Household heating => 70F","hours",7,77,0,0,0,0,0,0.003052,0,0.00455,0.003794,0,0,0.011396,0.00379866666666667
"3242",121,1,"Household heating < 70F","hours",4,84,0,0,0,0,0,0.003488,0,0.003692,0.003604,0,0,0.010784,0.00359466666666667
"3243",121,1,"Use of heat pump","hours",0,55,0,0,0,0,0,0,0,0,0,0,0,0,0
"3244",121,1,"Use of air conditioner","hours",12,46,0,0,0,0,0,0.007176,0,0.09576,0.008652,0,0,0.111588,0.037196
"3245",121,2,"shower - short","count",4,83,4.8e-05,0.000408,0.000928,0.000796,0,0,0,0,0,0,0,0.00218,0.000545
"3246",121,2,"shower - long (> 3 min)","count",26,86,0.000442,0.003874,0.009204,0.008112,0,0,0,0,0,0,0,0.021632,0.005408
"3247",121,2,"bath","count",0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
"3248",121,2,"wash-up","count",42,28,0.000168,0.001764,0.002814,0.00231,0,0,0,0,0,0,0,0.007056,0.001764
"3249",121,3,"use of dishwasher","count",0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
"3250",121,3,"use of clothes washer","count",7,48,0.000231,0.001393,0.003031,0.002674,0,0.001078,0,0.000714,0.000651,0,0,0.009772,0.001396
"3251",121,3,"use of clothes dryer","count",3,11,0,0,0,0,0,0.000561,0,0.000396,0.000366,0,0,0.001323,0.000441
"3252",121,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3253",121,3,"use of  oven","count",8,37,0,0,0,0,0,0.00204,0,0.001296,0.0012,0,0,0.004536,0.001512
"3254",121,3,"use of self-clean feature of electric oven","count",4,20,0,0,0,0,0,0,0,0.000796,0.000712,0,0,0.001508,0.000754
"3255",121,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3256",121,4,"TV/computer use","count",61,29,0,0,0,0,0,0,0,0.000122,0.000122,0,0,0.000244,0.000122
"3257",121,5,"air travel - large plane","miles",2520,50,0,0,0,0,0,0,0,0,0,0.45108,0,0.45108,0.45108
"3258",121,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3259",121,5,"car trips- self only","miles",270,56,0,0,0,0,0.14877,0,0,0,0,0,0,0.14877,0.14877
"3260",121,5,"car trips - driver and self","miles",10,28,0,0,0,0,0.00554,0,0,0,0,0,0,0.00554,0.00554
"3261",121,5,"car trips - 2+ people with multiple end points","miles",15,0,0,0,0,0,0.00531,0,0,0,0,0,0,0.00531,0.00531
"3262",121,5,"trips using public ground transportation","bags",12,58,0,0,0,0,0.003312,0,0,0,0,0,0,0.003312,0.003312
"3263",121,6,"bags of garbage disposed","bags",25,44,0,0,0,0,0,0,0,0,0,0,1.0475,1.0475,1.0475
"3264",121,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3265",121,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3266",121,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3267",121,6,"large items disposed","items",2,12,0,0,0,0,0,0,0,0,0,0,0.0422,0.0422,0.0422
"3268",122,1,"Household heating => 70F","count",6,73,0,0,0,0,0,0.002616,0,0.0039,0.003252,0,0,0.009768,0.003256
"3269",122,1,"Household heating < 70F","count",1,88,0,0,0,0,0,0.000872,0,0.000923,0.000901,0,0,0.002696,0.000898666666666667
"3270",122,1,"Use of heat pump","count",0,55,0,0,0,0,0,0,0,0,0,0,0,0,0
"3271",122,1,"Use of air conditioner","count",31,49,0,0,0,0,0,0.018538,0,0.24738,0.022351,0,0,0.288269,0.0960896666666667
"3272",122,2,"shower - short","count",5,87,6e-05,0.00051,0.00116,0.000995,0,0,0,0,0,0,0,0.002725,0.00068125
"3273",122,2,"shower - long (> 3 min)","count",19,79,0.000323,0.002831,0.006726,0.005928,0,0,0,0,0,0,0,0.015808,0.003952
"3274",122,2,"bath","count",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
"3275",122,2,"wash-up","count",54,43,0.000216,0.002268,0.003618,0.00297,0,0,0,0,0,0,0,0.009072,0.002268
"3276",122,3,"use of dishwasher","count",0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
"3277",122,3,"use of clothes washer","count",6,37,0.000198,0.001194,0.002598,0.002292,0,0.000924,0,0.000612,0.000558,0,0,0.008376,0.00119657142857143
"3278",122,3,"use of clothes dryer","count",1,15,0,0,0,0,0,0.000187,0,0.000132,0.000122,0,0,0.000441,0.000147
"3279",122,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3280",122,3,"use of  oven","count",9,37,0,0,0,0,0,0.002295,0,0.001458,0.00135,0,0,0.005103,0.001701
"3281",122,3,"use of self-clean feature of electric oven","count",4,18,0,0,0,0,0,0,0,0.000796,0.000712,0,0,0.001508,0.000754
"3282",122,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3283",122,4,"TV/computer use","count",58,25,0,0,0,0,0,0,0,0.000116,0.000116,0,0,0.000232,0.000116
"3284",122,5,"air travel - large plane","miles",3130,41,0,0,0,0,0,0,0,0,0,0.56027,0,0.56027,0.56027
"3285",122,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3286",122,5,"car trips- self only","miles",383,46,0,0,0,0,0.211033,0,0,0,0,0,0,0.211033,0.211033
"3287",122,5,"car trips - driver and self","miles",20,32,0,0,0,0,0.01108,0,0,0,0,0,0,0.01108,0.01108
"3288",122,5,"car trips - 2+ people with multiple end points","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3289",122,5,"trips using public ground transportation","bags",15,44,0,0,0,0,0.00414,0,0,0,0,0,0,0.00414,0.00414
"3290",122,6,"bags of garbage disposed","bags",22,44,0,0,0,0,0,0,0,0,0,0,0.9218,0.9218,0.9218
